imo,load_type,quantity
9185877,chemical,0
8866723,cargo,0
7806635,vehicles,0
8876742,vehicles,0
9008550,containers,0
9846445,cargo,0
9235622,cargo,0
8884945,cargo,0
9977945,bulk,0
9258349,bulk,0
9581722,cargo,0
9036882,cargo,0
7621968,bulk,0
9628817,bulk,0
9387956,chemical,0
9943499,LNG,0
9429962,cargo,0
8819988,containers,0
9448889,oil,0
9494876,chemical,0
9239654,chemical,0
9503275,bulk,0
8359146,cargo,0
7387225,bulk,0
9756731,containers,0
9512109,chemical,0
7830923,cargo,0
9889344,bulk,0
9304693,containers,0
9908097,containers,0
1074735,chemical,0
9248801,oil,0
9419785,containers,0
9104108,bulk,0
9303522,containers,0
6921751,chemical,0
8357631,bulk,0
9007087,LPG,0
9424431,chemical,0
9860960,bulk,0
9255452,cargo,0
9134414,cargo,0
1048372,cargo,0
9767651,cargo,0
9255086,fish,0
9414917,cargo,0
9424352,cargo,0
9607021,bulk,0
8324232,bulk,0
1131519,cargo,0
8602737,cargo,0
9205067,oil,0
9409273,chemical,0
1028035,containers,0
9729300,chemical,0
9868388,oil,0
7620988,bulk,0
9619737,bulk,0
9755945,containers,0
9160700,containers,0
9432880,vehicles,0
9629873,LPG,0
9105918,containers,0
1055492,cargo,0
9587831,chemical,0
9176644,bulk,0
9190731,containers,0
9934228,oil,0
9584279,oil,0
9138393,vehicles,0
8407682,bulk,0
9841287,bulk,0
7931674,refrigerated,0
9607045,ore,0
8204573,bulk,0
9664392,cargo,0
8511029,cargo,0
1095741,oil,0
9982677,LNG,0
8815255,bulk,0
1018523,cargo,0
8130332,cargo,0
7301491,oil,0
9559482,cargo,0
9610793,oil,0
1059981,cargo,0
7821532,chemical,0
7321075,refrigerated,0
9222338,bulk,0
8908727,containers,0
9945825,cargo,0
9428334,chemical,0
8783945,cargo,0
7429762,cargo,0
9334076,LNG,0
9522063,cargo,0
9518402,cargo,0
9318620,chemical,0
9181144,refrigerated,0
9554913,oil,0
9421594,chemical,0
7811147,cargo,0
9387554,oil,0
6283202,cargo,0
9822279,ore,0
9252735,containers,0
9275323,bulk,0
8314639,cargo,0
9850771,bulk,0
9641041,chemical,0
9290919,chemical,0
9318230,fuel,0
9467809,oil,0
8914984,cement,0
8138700,bulk,0
9141235,bulk,0
8908222,bulk,0
9059901,vehicles,0
8214695,bulk,0
9562049,bulk,0
8701868,cargo,0
9395044,containers,0
9501370,containers,0
9444247,bulk,0
9501071,bulk,0
9560376,containers,0
9335109,chemical,0
9105396,bulk,0
7718383,cargo,0
5118682,cargo,0
9235878,bulk,0
9274630,chemical,0
1037206,containers,0
9687186,bulk,0
9841885,bulk,0
8426872,asphalt,0
9944065,LPG,0
9372913,nuclear fuel,0
9437830,cargo,0
6518360,cargo,0
9577276,cement,0
9840867,LPG,0
7912989,cargo,0
1019175,containers,0
9004841,oil,0
9338632,vehicles,0
9355599,cargo,0
9645774,chemical,0
9581045,cargo,0
9015084,cement,0
9340491,bulk,0
9328314,chemical,0
9790488,cargo,0
9511985,cargo,0
8866058,oil,0
9556820,cargo,0
9858785,oil,0
9182679,cargo,0
9227314,containers,0
9689550,bulk,0
9467392,containers,0
9683362,chemical,0
1105754,chemical,0
8310803,cargo,0
7211385,oil,0
9394727,asphalt,0
1044716,cargo,0
8620454,cargo,0
8310542,livestock,0
9132521,containers,0
7383918,containers,0
9265885,chemical,0
1105869,cargo,0
9036894,cargo,0
9767326,bulk,0
9009803,LPG,0
7129661,cargo,0
8422034,cargo,0
9140578,bulk,0
9321237,containers,0
9087611,asphalt,0
7802756,cargo,0
9635690,bulk,0
9701827,bulk,0
9668829,cargo,0
9953690,bulk,0
9399818,oil,0
8421975,cargo,0
7005140,cargo,0
9558086,bulk,0
8316065,oil,0
9610391,vehicles,0
9317420,bulk,0
7905912,cargo,0
9905447,oil,0
9676864,vehicles,0
9370630,chemical,0
9137258,cargo,0
7361520,bulk,0
8410392,cargo,0
9901984,LPG,0
9844526,cargo,0
9805257,bulk,0
9280550,vehicles,0
7647144,cargo,0
8926913,cargo,0
9252981,containers,0
9162980,bulk,0
7006950,cargo,0
9870848,containers,0
9217785,cargo,0
9247974,oil,0
8023280,bulk,0
9638484,bulk,0
7916272,LPG,0
9797747,chemical,0
8985983,cargo,0
8124022,oil,0
8307129,oil,0
9279721,oil,0
1113426,cargo,0
9119971,bulk,0
9706865,cargo,0
9622069,chemical,0
9928530,nuclear fuel,0
8313348,bulk,0
9023031,cargo,0
8840016,cargo,0
1053523,bulk,0
9238234,bulk,0
9953559,bulk,0
9863807,bulk,0
1098901,cargo,0
9486295,bulk,0
9313278,bulk,0
8222173,cargo,0
9254692,bulk,0
8914855,oil,0
9159270,containers,0
9749453,chemical,0
9346433,oil,0
8711318,cargo,0
9047829,chemical,0
9259848,bulk,0
9478456,cargo,0
9321495,containers,0
9166869,chemical,0
9981960,bulk,0
6804276,cargo,0
9143312,cargo,0
9491628,containers,0
1061453,bulk,0
9125580,bulk,0
8217518,bulk,0
9327334,oil,0
9780768,oil,0
9854480,containers,0
9732034,chemical,0
8012152,cargo,0
9520340,cargo,0
9557460,bulk,0
7326673,cargo,0
8822076,cargo,0
9748394,containers,0
9169809,cargo,0
9761853,LNG,0
9936496,containers,0
9932490,containers,0
9673812,bulk,0
8424800,cargo,0
1091848,containers,0
9513488,oil,0
9983798,cargo,0
8317382,LPG,0
7619434,cargo,0
9798351,chemical,0
1041477,chemical,0
7528130,cargo,0
9498717,bulk,0
9595357,bulk,0
9237230,ore,0
9707584,bulk,0
9043108,cargo,0
9729544,bulk,0
9953949,cargo,0
9928267,bulk,0
8874330,cargo,0
9820087,fuel,0
9708069,bulk,0
8517114,oil,0
9636553,bulk,0
9615169,bulk,0
9103788,cargo,0
9240914,chemical,0
7705958,cargo,0
8913966,oil,0
9622710,cargo,0
9877810,chemical,0
9974149,LNG,0
9399894,chemical,0
9490313,chemical,0
9113094,oil,0
9425356,chemical,0
9702637,cargo,0
6901244,oil,0
9185750,bulk,0
9645358,LPG,0
9082374,containers,0
8814524,containers,0
9288356,oil,0
9835032,chemical,0
9832858,cargo,0
8219346,bulk,0
8898740,fuel,0
9715452,bulk,0
9724685,chemical,0
9310343,cargo,0
9733557,chemical,0
7705714,cargo,0
9248368,cargo,0
9109897,oil,0
9509578,cargo,0
1055753,chemical,0
9875484,cargo,0
9383352,asphalt,0
7729916,cargo,0
9757979,chemical,0
8593077,cargo,0
9349473,cargo,0
9416630,oil,0
8819940,containers,0
7722592,refrigerated,0
8806412,wood chips,0
7530468,bulk,0
9498731,bulk,0
8875360,chemical,0
9135169,refrigerated,0
9808663,bulk,0
9983396,containers,0
9370226,wood chips,0
9121950,cargo,0
9045596,oil,0
9446013,vehicles,0
9452218,cargo,0
7518226,cargo,0
8858154,cargo,0
9969821,LPG,0
9331555,bulk,0
9108362,containers,0
9286889,bulk,0
9980887,bulk,0
9255268,chemical,0
9905980,LNG,0
9008483,chemical,0
8230742,oil,0
1051434,bulk,0
8707874,cargo,0
7704277,cargo,0
9186912,chemical,0
8913710,cargo,0
9574200,bulk,0
9639529,bulk,0
8029519,bulk,0
9869318,cargo,0
9365805,containers,0
9484510,containers,0
9279367,bulk,0
9323936,oil,0
8031392,cargo,0
9456379,bulk,0
9442598,vehicles,0
9062843,cargo,0
1046178,chemical,0
9228617,cargo,0
8343068,cargo,0
7516967,bulk,0
9271389,bulk,0
8935794,cargo,0
8501189,oil,0
9545730,cargo,0
9104328,cargo,0
9408358,chemical,0
7122106,fish,0
7608136,cargo,0
9469429,bulk,0
9561760,cargo,0
9152777,containers,0
9890264,bulk,0
9229063,chemical,0
8511938,cargo,0
8139326,cargo,0
8210417,cargo,0
9574626,bulk,0
9651876,oil,0
9726853,bulk,0
9657179,oil,0
9695195,cargo,0
9360984,containers,0
9303338,bulk,0
1113684,cargo,0
8357526,aggregates,0
8918057,cargo,0
9505455,bulk,0
9310434,bulk,0
9598816,cargo,0
9236315,fuel,0
9812743,chemical,0
8325561,oil,0
1095363,cargo,0
9939670,cargo,0
9622552,bulk,0
8013211,chemical,0
9263318,cargo,0
1016692,containers,0
8125430,cargo,0
7915553,refrigerated,0
8586983,cargo,0
7423108,bulk,0
9779238,LNG,0
9938389,containers,0
9629495,chemical,0
9942457,cargo,0
8309672,bulk,0
9377523,vehicles,0
9767508,bulk,0
9989663,chemical,0
9613329,cargo,0
9727091,bulk,0
9349576,containers,0
9910492,oil,0
8867129,oil,0
8972259,cargo,0
9827059,chemical,0
9987574,containers,0
9403839,chemical,0
7514268,chemical,0
7606267,oil,0
7382720,oil,0
7011101,cargo,0
9123855,cargo,0
9410806,containers,0
9166417,oil,0
9248552,cargo,0
9445289,ore,0
9619385,containers,0
9872470,bulk,0
8875372,fuel,0
9372999,LNG,0
9628752,bulk,0
9728083,vehicles,0
9214898,containers,0
9762039,LNG,0
9151888,containers,0
7633583,cargo,0
8013766,containers,0
8899720,LPG,0
9761322,bulk,0
9157131,containers,0
8509014,cargo,0
7232652,cargo,0
9653850,bulk,0
8118621,bulk,0
9838008,oil,0
1105326,cargo,0
9868821,cargo,0
9896452,LNG,0
9347255,containers,0
9172387,bulk,0
9160279,bulk,0
9058646,oil,0
9680085,chemical,0
9119476,oil,0
9385099,cargo,0
7916040,cargo,0
9642136,bulk,0
9138305,containers,0
9252034,cargo,0
9920277,chemical,0
9985368,vehicles,0
9724568,chemical,0
8535776,bulk,0
9607502,bulk,0
9045235,oil,0
9596856,LPG,0
9451288,chemical,0
9357810,containers,0
8705606,chemical,0
9880099,bulk,0
9180334,bulk,0
9546631,containers,0
1058092,oil,0
9126754,containers,0
9595412,bulk,0
9568809,oil,0
8106068,cargo,0
9085572,bulk,0
8322533,bulk,0
9012276,chemical,0
9115456,cargo,0
9528005,bulk,0
9542166,chemical,0
8319861,bulk,0
9950208,cargo,0
9223655,wood chips,0
5072333,cargo,0
9311177,bulk,0
8017815,oil,0
8903284,bulk,0
9783162,cargo,0
8613449,bulk,0
9614359,bulk,0
9351452,oil,0
7210460,cargo,0
9340063,bulk,0
8594899,cargo,0
9315836,containers,0
9719238,chemical,0
9939151,chemical,0
8708232,bulk,0
9994890,bulk,0
9740079,bulk,0
8989458,chemical,0
9595931,bulk,0
9717412,chemical,0
7052088,cement,0
9145566,chemical,0
9859753,LNG,0
9534365,cargo,0
8906286,cargo,0
9926037,bulk,0
8230144,cargo,0
8207745,bulk,0
7723065,refrigerated,0
9604029,bulk,0
9674945,cargo,0
9338905,oil,0
9736420,bulk,0
9661833,oil,0
7920039,bulk,0
9460617,chemical,0
8683250,cargo,0
9350991,refrigerated,0
9322176,oil,0
9048574,containers,0
9114505,chemical,0
9948114,bulk,0
9824980,cargo,0
9753595,ore,0
8808044,cargo,0
9633343,cargo,0
8910079,containers,0
9973494,bulk,0
9292412,bulk,0
9273650,chemical,0
9980514,cargo,0
9014470,oil,0
9916977,bulk,0
7413842,cargo,0
9950349,cargo,0
9597525,containers,0
9298375,chemical,0
9794795,oil,0
9887360,chemical,0
9363431,cargo,0
9154610,bulk,0
8588113,bulk,0
9175286,refrigerated,0
8933083,refrigerated,0
9183489,cargo,0
9847413,bulk,0
9229996,bulk,0
9120827,cargo,0
9557214,bulk,0
7406928,bulk,0
9543328,cargo,0
9861940,oil,0
9232022,chemical,0
9696462,bulk,0
1080203,bulk,0
9401245,cargo,0
9925368,vehicles,0
9461154,bulk,0
7380693,oil,0
9056040,cargo,0
9281932,oil,0
9615389,bulk,0
8405878,cargo,0
9147667,cargo,0
7614707,cargo,0
9842085,containers,0
8300030,oil,0
9707649,bulk,0
9758648,bulk,0
9451408,chemical,0
8520551,cargo,0
9713480,bulk,0
8113786,oil,0
9248136,containers,0
9419254,cargo,0
8815176,chemical,0
1115498,cargo,0
8661020,fuel,0
9252955,oil,0
8812954,cargo,0
9459905,cement,0
9735139,chemical,0
9532226,bulk,0
8401793,bulk,0
9541277,chemical,0
8724547,bulk,0
7817866,vehicles,0
9700081,bulk,0
9615561,bulk,0
8506074,bulk,0
9308584,containers,0
9349306,bulk,0
9793753,oil,0
9262194,oil,0
8307131,oil,0
9059119,cargo,0
9784788,containers,0
9235098,containers,0
9810915,containers,0
9322372,chemical,0
9086045,bulk,0
9372652,chemical,0
5426998,cargo,0
9284805,oil,0
9966972,containers,0
9643609,bulk,0
7916973,cargo,0
9331921,bulk,0
9791004,oil,0
9811490,bulk,0
9197492,cargo,0
9705744,chemical,0
9997555,vehicles,0
9480473,bulk,0
9196668,cargo,0
8004703,oil,0
9263772,bulk,0
9906685,chemical,0
9345972,containers,0
9790933,bulk,0
9071040,containers,0
8757934,cargo,0
9065572,bulk,0
9769312,cargo,0
9923360,bulk,0
7813597,cargo,0
9962574,containers,0
7510676,cargo,0
9445540,cargo,0
9361081,cargo,0
9055709,refrigerated,0
9400382,chemical,0
9162605,containers,0
9322425,cargo,0
9166687,oil,0
9343807,oil,0
9332432,chemical,0
9947964,chemical,0
9002142,oil,0
9958418,cargo,0
8126771,bulk,0
8817681,oil,0
9992414,bulk,0
9425174,cargo,0
9162679,containers,0
9475739,bulk,0
9192454,containers,0
9984003,refrigerated,0
9464742,bulk,0
9321469,chemical,0
1044106,oil,0
9142954,bulk,0
9128180,containers,0
8823678,cargo,0
9584205,bulk,0
9055931,cargo,0
9057446,bulk,0
9164677,oil,0
1025540,containers,0
9965801,bulk,0
9763849,cargo,0
8627543,cargo,0
9967433,containers,0
9695834,chemical,0
9894612,bulk,0
9108702,oil,0
9266114,containers,0
7637591,refrigerated,0
6702715,refrigerated,0
9148972,chemical,0
1037933,oil,0
9854363,LNG,0
9942689,chemical,0
9284752,vehicles,0
8318740,cargo,0
9629976,bulk,0
9495832,oil,0
8612964,cargo,0
9260641,bulk,0
9743162,bulk,0
9574004,bulk,0
8947967,cargo,0
9389978,oil,0
8672457,bulk,0
9020027,oil,0
9255414,oil,0
6706333,cargo,0
9380506,chemical,0
9098191,cargo,0
9605906,cargo,0
9856543,oil,0
8853647,bulk,0
9243174,containers,0
9038828,oil,0
9972385,LNG,0
9284776,cargo,0
8672603,bulk,0
9247120,cargo,0
9168178,fish,0
1056329,refrigerated,0
9019664,vehicles,0
9241695,oil,0
9496977,bulk,0
1089869,bulk,0
8717659,cargo,0
9682447,LPG,0
1044651,chemical,0
9289776,oil,0
9798600,asphalt,0
7917783,oil,0
8029416,bulk,0
9431654,cargo,0
9353711,cargo,0
8719102,chemical,0
7116406,cargo,0
9558294,bulk,0
9733947,oil,0
7612723,bulk,0
9448554,bulk,0
1034010,chemical,0
7510688,cargo,0
9610236,bulk,0
9736640,bulk,0
9719771,chemical,0
9949039,cargo,0
9125126,chemical,0
8987668,cargo,0
8808484,oil,0
9850824,containers,0
8745072,cargo,0
9892951,LPG,0
9664897,containers,0
9476290,bulk,0
9599195,bulk,0
8105284,bulk,0
9180126,oil,0
9975600,containers,0
7042162,cargo,0
8665894,cargo,0
9182552,refrigerated,0
8414958,cargo,0
9983217,bulk,0
9347279,containers,0
9588445,oil,0
9982639,cargo,0
9752503,cargo,0
8821814,cargo,0
8818752,cargo,0
9814105,chemical,0
9297840,containers,0
7819826,cargo,0
9664483,oil,0
9050254,bulk,0
9311866,vehicles,0
9427146,oil,0
9914694,oil,0
1013169,containers,0
9818371,cargo,0
9365984,containers,0
9430129,cargo,0
7509251,bulk,0
9836854,cargo,0
8029088,bulk,0
9014793,refrigerated,0
7117424,oil,0
8706193,oil,0
6804343,fish,0
9937323,containers,0
8671128,bulk,0
8217908,LPG,0
9569671,oil,0
8988533,oil,0
9943097,containers,0
9505467,bulk,0
8857928,cargo,0
9123831,bulk,0
8412924,chemical,0
8537750,bulk,0
9881378,bulk,0
9444845,containers,0
9774757,cargo,0
1076642,cargo,0
9765354,oil,0
9997000,containers,0
7902934,cement,0
9401178,containers,0
9106467,containers,0
9374387,cargo,0
9357597,vehicles,0
9476692,bulk,0
9513816,bulk,0
9881354,chemical,0
9411824,cargo,0
8116128,cargo,0
9610779,LNG,0
9878711,LNG,0
9841328,cargo,0
8026373,LPG,0
9754771,containers,0
9782663,bulk,0
9413664,chemical,0
9394882,containers,0
9197155,chemical,0
9222120,containers,0
9181986,cargo,0
1051642,LPG,0
9853577,chemical,0
7712042,cargo,0
9753260,bulk,0
9157507,bulk,0
8906676,bulk,0
9196826,bulk,0
9361380,cargo,0
9145906,cargo,0
9842267,oil,0
7639408,cargo,0
9702728,bulk,0
8609163,refrigerated,0
9539975,wood chips,0
9134361,LPG,0
9700926,cargo,0
9997957,oil,0
9476525,bulk,0
9149249,chemical,0
9552692,chemical,0
8708684,oil,0
9329605,cargo,0
9354844,bulk,0
9558141,oil,0
7909970,cargo,0
9139775,bulk,0
8221492,bulk,0
9158757,containers,0
9204477,containers,0
9019808,bulk,0
8307088,bulk,0
9636905,bulk,0
9341873,bulk,0
9293507,oil,0
9595694,bulk,0
9713741,cement,0
8321096,bulk,0
8304529,refrigerated,0
9641388,bulk,0
7740972,bulk,0
9629598,LNG,0
9169304,cargo,0
9278703,chemical,0
9229154,oil,0
9290141,bulk,0
8702795,bulk,0
9952244,cargo,0
9040936,cargo,0
9463750,bulk,0
9681871,bulk,0
9501239,containers,0
9044748,cargo,0
9406518,bulk,0
9948293,chemical,0
9719886,chemical,0
9274202,containers,0
9155145,LNG,0
9946362,LNG,0
9544138,cargo,0
9030230,cargo,0
8923806,cargo,0
9528524,cargo,0
9473078,bulk,0
8745838,cargo,0
9478779,bulk,0
9728435,oil,0
9970430,containers,0
9860934,containers,0
9829722,chemical,0
7926289,chemical,0
8916982,oil,0
9044152,cargo,0
9350886,chemical,0
9932048,containers,0
9292979,oil,0
8910043,cargo,0
9500297,bulk,0
1056393,cargo,0
9085431,containers,0
8130241,cargo,0
9442483,bulk,0
9296494,chemical,0
9800738,oil,0
9804875,chemical,0
8005599,bulk,0
9613408,chemical,0
9011911,cargo,0
9611905,bulk,0
9404132,cargo,0
8669242,cargo,0
8514198,LPG,0
9520493,cargo,0
9141273,containers,0
9409481,vehicles,0
9744922,chemical,0
1035090,cargo,0
9560170,chemical,0
9665425,cargo,0
9104873,chemical,0
9307798,oil,0
1093327,cargo,0
9285952,LNG,0
8330700,refrigerated,0
9758674,bulk,0
9295402,containers,0
8103690,bulk,0
9308065,oil,0
9128489,bulk,0
6912231,cargo,0
7013707,oil,0
9660633,bulk,0
6927640,cargo,0
9832597,cargo,0
8515697,bulk,0
9651656,bulk,0
9278349,cargo,0
9991666,bulk,0
6417657,cargo,0
8501139,cargo,0
9249207,containers,0
9308338,bulk,0
9000390,limestone,0
9525388,containers,0
1102142,cargo,0
1021207,cargo,0
9755050,oil,0
9407976,chemical,0
9130561,containers,0
9171321,chemical,0
9937488,containers,0
9883780,bulk,0
9074743,cargo,0
1053315,cargo,0
9606819,bulk,0
9724099,chemical,0
9379806,oil,0
9973315,chemical,0
9967445,containers,0
9515670,bulk,0
9786308,oil,0
9744946,chemical,0
9511416,bulk,0
9874698,bulk,0
8503802,cargo,0
9505845,oil,0
9664263,containers,0
9779226,LNG,0
9309930,containers,0
9732345,containers,0
9097886,cargo,0
8989343,oil,0
9309746,chemical,0
7915436,cargo,0
9382023,cargo,0
9400069,containers,0
9753363,oil,0
9861316,bulk,0
8892289,cargo,0
9030864,vehicles,0
8988351,oil,0
9109081,cargo,0
9066045,cargo,0
8406767,LPG,0
9279733,oil,0
8903090,cement,0
9301952,oil,0
9011985,cargo,0
9488918,ore,0
9689811,bulk,0
9570400,bulk,0
8879926,cargo,0
9808481,containers,0
9511363,cargo,0
8314586,cargo,0
9432749,oil,0
9517953,oil,0
9169445,cement,0
9713351,containers,0
9208227,LPG,0
9198628,cargo,0
9607291,bulk,0
9374014,chemical,0
9341756,cargo,0
9350068,bulk,0
8319017,cargo,0
9915818,containers,0
9434539,cargo,0
8664694,cargo,0
9276937,cargo,0
1042885,bulk,0
9851608,oil,0
8503589,containers,0
9404065,containers,0
9735177,bulk,0
9180102,oil,0
1047407,bulk,0
9670949,chemical,0
9148245,containers,0
8212697,containers,0
9494541,containers,0
9409091,bulk,0
8668028,cargo,0
9806354,bulk,0
9589580,oil,0
8103547,bulk,0
1014319,bulk,0
9006851,ore,0
9092991,cargo,0
9244881,containers,0
9599365,chemical,0
9169847,cargo,0
9136668,chemical,0
8323197,bulk,0
9561045,cargo,0
9823560,oil,0
9230294,cargo,0
9066447,oil,0
9375290,cargo,0
8888238,cargo,0
8890085,cargo,0
7900821,containers,0
9211494,containers,0
8995196,bulk,0
9945289,oil,0
8747628,cargo,0
9408695,oil,0
9391658,cargo,0
9321093,cargo,0
9915789,bulk,0
9652909,bulk,0
8034203,cargo,0
9765366,oil,0
9375941,bulk,0
9816323,oil,0
9979993,oil,0
1131600,aggregates,0
8112512,cargo,0
9488475,bulk,0
9282168,containers,0
9937529,containers,0
9664653,cargo,0
9919254,containers,0
7821829,oil,0
9224867,bulk,0
8915976,bulk,0
9573866,bulk,0
9729489,bulk,0
9976460,cargo,0
9841770,cargo,0
9648178,cargo,0
1108122,cargo,0
7204849,cargo,0
9995387,oil,0
9136840,cargo,0
9022063,oil,0
7703259,livestock,0
9172600,cargo,0
9696553,chemical,0
9402574,chemical,0
9009712,chemical,0
9831804,oil,0
9354856,bulk,0
9728801,bulk,0
9424871,cargo,0
9796949,bulk,0
8202549,oil,0
8815475,cargo,0
9312779,containers,0
8307210,bulk,0
9305893,containers,0
9062544,bulk,0
9203502,containers,0
9820283,chemical,0
9240201,oil,0
9302944,containers,0
8979647,cargo,0
8902371,LPG,0
9645396,cargo,0
7349950,oil,0
9421142,cargo,0
8416798,cargo,0
9458858,chemical,0
9779953,oil,0
9865348,bulk,0
1067603,bulk,0
8900086,chemical,0
9449558,chemical,0
9728904,cargo,0
8602763,bulk,0
7127235,cargo,0
8608614,cargo,0
1052256,cargo,0
