imo,seaport_id
9645073,SEOEN
8904575,TWKHH
9123104,IDKUA
8503682,IDKUA
9155664,CNQIN
1149815,
9751444,CNDAL
9390525,THMAT
8836986,TRALI
9539107,CNZJG
9801201,BRSFS
7423512,AUALH
9403853,JPTYO
8658267,
8100454,
9740299,CNQZL
9737993,
9159971,KRKAN
9858565,
9584360,RUKZP
9778038,
8505355,KRPUS
9919852,
8844414,
8819017,
9797917,NGLOS
9341146,CNSHK
9556313,TTPTS
9446867,EEATL
5351973,USFPO
9577329,IDBUR
9598878,TRSSX
8407565,AESHJ
9515917,IQUQR
9630353,CNHUI
9466532,DKSKA
9793454,
5267873,SEOEN
9967043,VNDAD
8906793,PKBQM
9429235,NOBVK
8729303,LVSKU
9580895,MVMLE
1037115,
9323089,NOTOS
9413418,INKRI
4063294,
8924812,
8921535,IDAGR
9357573,
9947342,GRMYR
9998171,
9804942,CAVAN
9446726,SAGIZ
9381902,IDLBO
9032288,EGADA
9101560,IDJPU
8400593,EESKI
7809285,ECGYE
9828077,
9975454,PACTB
9995959,DKSKA
9993949,EGSCN
9226906,BBBGI
9309966,PHBOS
8673786,FRAYW
9494644,THBKK
8676647,TWKHH
9325790,CAVAN
9330135,VNNGH
9641522,AEAUH
9813307,LKCMB
9378931,VNHAP
7905443,
9820441,SGJUR
9929390,
9008718,SGJUR
7388085,NOREE
9565974,SARTA
9909089,CAVAN
9542831,OMSOH
9985320,
7607338,IDMAK
9300972,TRMER
9490648,MYPEN
8009064,CYFMG
9233428,
9047764,IDKUA
8811015,
9237292,RUMCX
8127323,
7014713,NOSAX
1063255,PHCEB
9584358,RUKZP
9502697,BEZEE
1043748,INCCU
8751459,EGRAB
9820958,GNCKY
9432036,EGSCN
1028475,SAJED
4542317,NGPHC
7015987,CMDLA
9359026,HKHKG
9147021,JPOSA
8819093,SEOEN
9675092,NOMAY
9330109,SGJUR
9302035,
9438664,CLZAL
9496678,CNJGY
7719686,AUAGS
7424059,
8698695,GRGPA
9181560,JPKWS
9673501,IDJPU
9396177,
8950108,NOBSD
9788576,EEATL
9333486,USNYC
9051208,
7801714,NOREE
7229502,SEKLR
7432226,
9548407,
9212838,TRBDM
8717776,KRPUS
9241061,ZADUR
9354648,SEOEN
9688477,USFOC
8923129,GRELE
9807798,NLNTJ
7117826,ROSUL
9484077,
9315575,
9551117,VNVUT
9350018,MXVER
9131113,SEOEN
8501567,
8411528,
6406751,HRSPU
8220175,
8723414,
8437273,FRSET
8746143,
7828839,USHNL
9994620,CNCFD
9310800,CNXIU
9305154,CNYNT
9671797,
4726913,
9921958,CAESQ
9120750,
8672512,CNHHA
9532783,
1027005,VNDQT
8747123,
9859911,KRPUS
7800100,TRALI
9493872,SGJUR
9343704,
9467861,
9344617,MAPTM
8920543,
9546289,SEOEN
8434520,
9778179,BRMCZ
9376933,SGJUR
8742563,JPOSA
9665114,
8531407,CNNGB
9474682,BRPNG
9784910,HRSIB
1113165,
9174282,ZACPT
9820453,JPTMK
9569009,
9836488,USSEA
9204788,KRSCP
9299056,USXAM
9414137,KRPUS
9364203,OMSLL
9026019,
9931795,CNTIZ
8628872,FJSUV
8320432,PMFSP
9161302,GBABD
9396385,OMOFC
9639402,CNZOS
7101578,GRPIR
8722733,LVLPX
9098763,
8502171,
9208215,OMSOH
8627658,
6915946,FRLCT
8203816,SEOEN
9300025,
9407641,IDTES
1025734,
9798088,FRAYW
9991915,KRMOK
9207338,
9527984,NGONN
9176864,
8115784,
9807243,KRKUV
9689304,NIRAM
9539054,PLSWI
7805227,
8750065,AEPRA
1011109,USNYU
9359533,SEOEN
8765400,
9667265,JPHHE
9543990,CNTIZ
9218533,GBGOO
9429924,
9517343,NOOOS
9838694,
8903387,PLKOL
8217867,
9710189,GBNGG
9224623,ZAELS
8866072,
7028441,CLPMC
9372468,ROSUL
9561019,PHBOS
9779525,
8521282,
9115913,OMOFC
9585247,
9857169,IRBND
9766308,PGRAB
9658355,AOLAD
9686106,
1094620,CNNGB
9804655,
9773040,GBCVE
9581423,USHOU
9066344,IDSUB
9135509,
6400472,
9112777,ESALG
9418717,USNYU
8917792,
9411159,BRMCU
9977696,SEOEN
9581710,EGDMT
8129618,SEOEN
9780108,JPIHA
9724958,
9931525,JPYOK
9045077,USDU3
7127364,ESGND
9583885,SEOEN
9200160,
9258832,PHNGT
8663781,
9246346,MYABU
9598737,NLSCI
9378943,AEKHL
9316309,DEEME
9162447,CNJGY
9026576,VNSGN
9491393,SGJUR
9436537,USMAH
8218938,FRAYW
9135559,IDKGH
9479204,CNFAN
9360805,MUPLU
7814149,
9912452,CNSHP
8980452,JPUKB
9285627,EETOR
9908475,GBLIV
9606065,GLGOH
9756339,ISREY
9589085,TWKHH
9305659,LKCMB
8301802,PKBQM
9932232,HRIST
9043847,USALC
9943712,GBBUC
9897999,EETOR
8972754,PAMIT
7923421,EELAO
9745782,ITVIA
9053153,USLAX
9155298,
8656166,NOREE
9632595,USCRP
8316754,ARBUE
9072185,IDKUA
9706580,TRISK
7140940,EELIU
9209295,NOREE
9940112,BEANR
7004988,
9523275,
8110370,IDJPU
7506780,BRGIB
9087116,LYMRA
9092226,ZAPLZ
9361407,NLSON
9107382,KRICH
9195731,USGHE
1024168,JPTXD
9688403,SEOEN
9165968,ZACPT
9592123,SEOEN
7806609,
9438224,COBAL
9781011,SGJUR
9909261,IENET
9871402,HKHKG
9727168,
9548328,BEANR
8793873,KRKUV
9475715,VEPBL
7932654,
9435820,GRVOL
7392684,EGDMT
9788837,GNKMC
9507013,
9939785,NLRTM
9134543,GRPAO
9315460,THLCH
9020950,
8359988,PTOPO
9064322,SEOEN
7398573,
9834727,BEANR
9249984,IDKUA
9246463,EGPSD
8996669,MEBAR
9424041,SEOEN
9306990,MYXPQ
9233686,MXCME
8602464,JPHIJ
9618379,
9089322,FRNMA
7422984,UST5W
9322310,IDJPU
6812534,VCKTN
8590790,NOOOS
8708244,IDKUA
8854811,
8611790,SEOEN
9719939,IDBPN
1149877,CNQIN
8902589,ILASH
8216813,INHZA
9749099,NOOOS
8414415,FRAYW
7925986,
8010350,RUVVO
9948231,JMKIN
1126655,IDBDJ
9166364,BEATH
7382419,
9753832,GRELE
9325441,CNZOS
9700158,KRKAN
9956082,DKBLA
9021356,OMSOH
6708238,
8111764,TRNEM
9280770,JPTAM
8002597,IDKUA
9048902,
8747991,CNTAG
9779006,BNMUA
9494864,
9575137,ESPPS
9219525,NOREE
9233741,
1031551,EEAAK
9064695,TZDAR
8401315,SEOEN
9802475,TRBXN
9324239,ARBHI
8685129,
9777058,NGLOS
8230601,
9943542,
9389576,PTOPO
9274549,BRFOR
7350416,GRPIR
9469924,SGJUR
9007104,
1005552,IDJPU
7408081,
9047075,SEOEN
9206205,SGJUR
9425435,INBOM
6721357,IDKAU
7005279,ECMEC
9863302,SGJUR
9295646,AUDRW
9669770,ESCAR
9509138,GHTEM
9005182,THBKK
9520352,KRKHN
9226918,CNSHA
9299771,EGSCN
9081447,RUPKC
9577434,
9398462,JMKIN
9324033,
9058311,AUSYD
9187643,LKGAL
8865200,
9708760,
9842255,VUSAN
8865171,IDBUR
9590230,SGJUR
8619792,
8317100,
9819143,RUNVS
9660619,USMSY
9582879,
9625293,SEOEN
9717759,BEROS
9333474,NLRTM
9845829,CAVAN
9855903,ISREY
8871405,
9604897,BRGUA
9288538,CNHUI
9157973,IDSUB
9783095,AUPKL
1112329,ARLPS
9786279,KRPUS
9093177,
9188403,ESCAR
9164744,KRPUS
9054872,THBKK
8616611,SEOEN
9905021,
9947146,USVOW
9925887,CNWNZ
9002489,IDKUA
9194359,JPATA
6608684,USJAX
9315939,ESBCN
9566605,
9687473,AEHZP
9876438,CNNGB
9213739,
9249427,INBOM
9600061,VNHAP
8862636,BELAW
9146156,
9406958,HRLSZ
9405538,USAXR
9767584,
9508562,SGJUR
8981274,
9163386,NOREE
8769511,NGONN
9456446,SLFNA
9971343,GBBUC
6919954,
8768397,IRBUZ
9073115,TWKHH
9053737,ARPBG
9749958,DKARO
8322222,USNBD
8783531,CNWNZ
9713179,GBSCT
9150482,
9828649,SGJUR
9412256,INBOM
6816906,GIGIB
9167784,JPSMZ
9493200,MVMLE
8131568,
8997405,JPHKT
9247431,EGSCN
8513754,PTLIS
9236690,
8876209,VNVUT
5244156,SEAGE
9713894,EGSCN
9888819,
9039262,NLAMS
9349538,BEANR
8020123,ILASH
9788007,SEOEN
7525190,CLPMC
9778052,CNDAL
9294551,AEKHL
9282687,SGJUR
8885614,USSAN
9681730,TWTXG
9748617,
9848065,
9494319,INBOM
9150236,EGDMT
9928102,TRORD
9337810,
9443956,
9718882,CNZOS
9132519,TRYAR
9326172,PLSZZ
6703745,
9880374,NOREE
8117835,CUBHO
9337456,INMUN
9721841,USFOC
8899914,
9355719,VNDAD
9888259,CNZOS
9859882,NGLOS
8123523,USNYU
8131934,NOREE
1092842,CNQZH
9898072,
9700146,ARSNS
8709121,IDKUA
8571380,FRARC
8360559,THBKK
7419690,IDKUA
9683922,MYKEM
9798947,AWAUA
9295804,
9987299,SGJUR
9663659,SEOEN
1370048,CNTIZ
9520950,USNYC
9228368,
7367093,VEGUA
7830480,
9020209,
9729295,
8102256,
9252242,TGLFW
9682978,
9675030,
8662438,
9217034,
9031973,ROSUL
9314090,INMUN
9958535,CNSHA
8504923,SEKAF
9839234,JPIHA
1007770,GPGUS
8702410,DKEBJ
9410210,TRIST
9851074,FRLRT
8555269,CNSHA
9289324,
1012086,NLZWI
9326342,CAPDL
9787417,
9422809,KRICH
8008553,VNVUT
9258260,MYXPQ
7359278,GWOXB
9205122,
8502834,CNJGY
1074723,FRLRT
8770819,USBPT
9580039,
9240330,CNQIN
9480681,CMDLA
9758741,SEOEN
9051648,
8502872,IDKUA
8953588,
9630731,BRPNG
9358606,MYKEM
9455399,MACAS
7207530,EGPSD
9844370,
9323883,MZMPM
9256846,USBOS
9463085,CAVAN
1068279,AEPRA
7718278,REREU
9892767,NOHSO
7385473,ECMEC
8700163,RUARM
9956006,DZSKK
9920435,THBKK
8824189,IDLBR
9446697,CNHHA
8133566,TRSSX
9536600,SEMMA
9273442,SGJUR
9909522,ARBHI
9365415,UARNI
9565871,NOSAX
9900370,TRDIL
8840860,IDBPN
8906949,NOHFT
8993746,IDSUB
9328950,ESAVS
9644926,PHNGT
9490856,TWKHH
9343754,IDBTW
9831701,BEANR
9417830,PTOPO
9746279,
1037127,FRAYW
9088213,VNDQT
9213296,VEJOT
9969584,GBMYE
7947374,
9407823,
9045742,SEOEN
9410181,GIGIB
8415512,
9724738,ZADUR
8514928,KRPUS
7902051,SEGOX
8014942,
8423612,SEOEN
9337755,
1065796,
8696520,
9476824,ARLPM
9523196,
9934541,
6611083,NOSTX
9259197,TGLFW
9747948,INGGV
9605073,
9753648,MYKEM
9292199,EEORU
9988140,FRNCE
9316488,QARLF
9517628,KRPTK
8787173,SEOEN
9121596,KRBNP
9045340,SAGIZ
8410782,NOREE
9490777,FRAYW
9380556,EELAO
9104627,GRAGN
9624172,
9434400,
7427403,
9254513,CNLYG
9229893,
8644864,GBFRB
8844359,IRBUZ
9295000,
9683415,USBPT
9663116,KRUSN
9394715,
9427627,MYSGG
9964986,VCCAN
9164627,
9847748,FRUSJ
1014072,
9198147,
9700471,NLRTM
9226774,FIMHQ
9444962,CNNSA
7504392,
8810190,
1085069,CAVAN
9214238,JMKIN
9245770,USORF
7607364,VCCAN
9990167,CNRZH
8810152,GBKLK
8312643,TRTAS
9889643,
9634713,CNQIN
9636230,IDBUR
9540144,OMSLL
7715434,USR88
9585821,MYXPQ
1059888,KRPUS
8614895,
9906764,CABOJ
9936408,OMSLL
8417558,
9461063,CNJGY
8937314,SEOEN
9309100,BEHER
9114567,IDKAU
8517346,SEOEN
8434594,SEOEN
9988437,GBACB
9031791,KRPUS
9154543,TRALI
1103770,
9310628,BRSSZ
9678836,NOREE
8209901,AUAGS
8970134,USSAB
1096161,MYPDI
1028736,EGSCN
9894583,JPIHA
8991140,ITLOA
1030375,BGBOJ
7393626,EEAAK
8418746,TRALI
9958717,EEHYA
8836560,
9750749,
9982328,NOBOO
9023122,
7944267,
9131230,IDKUA
9102942,ARROS
8889854,
9985655,CNHHA
9643790,SGJUR
7369883,
9263667,
9445021,RUKZP
9591909,
8804531,IDKUA
9113044,MTMLA
8430201,
9397975,IDJPU
9061253,ITCHI
9368936,KRYOS
1036458,
8801010,CAVAN
9762716,LKCMB
9884136,USPEF
9565168,SGJUR
9670054,JPMIZ
8002200,TWTXG
9435296,CNDAL
9530319,INMUN
9217101,JPKCZ
9005168,KRPUS
8469783,
9476848,
9161390,AEJAZ
7415474,ECPSJ
8721014,SEOEN
9032159,IDKUM
7929683,
8921327,AEPRA
9940095,
9847906,
1040239,SGJUR
9949170,BRPNG
9018751,
9346756,CNYNT
9661352,SAGIZ
8722111,
9886732,
9472347,
9706176,
7368645,NOSKU
8103420,IDBPN
9805609,
8876780,LVSKU
9971719,KRYOS
9161560,
9679402,
8922357,TRALI
9740524,
9353723,ESALC
9529530,CNXAM
8848941,RUMCX
9598426,
9206152,
9329942,BRRIO
9793820,
7504756,TRCKZ
9072575,IDKOL
1026740,IDKUA
8829189,LVLPX
9982108,ZACPT
9390044,
9196266,LTKLJ
9034690,OMSHI
9385025,CNQIN
1054955,
7427178,HRGNA
9643518,USHJS
1063243,IDFTG
9698800,SEOEN
9297981,SCPOV
7340784,
9567996,AUPHE
9741401,SGJUR
9594561,ITRAN
9083316,INBHU
9795282,
9417141,ARLPS
8971566,USORF
7364560,
9205263,INENR
9411288,OMSHI
9521899,ITSVN
9629043,SGJUR
9780859,CNYTN
7718967,
8319615,ZADUR
7627601,
8729652,KRPUS
9230359,CNTNJ
8678114,IDTRH
8303018,INBHU
9327231,MYXPQ
9066370,IDMAK
8942905,
8935732,
8666848,VNVUT
9375604,
7700609,EEAAK
8510104,IDKUA
9413597,
9790189,MYABU
9329710,SGJUR
8742393,
9620126,VEPBL
9759496,BRRIO
9753894,
9613941,CAHAM
9295189,CNHUI
9510046,TTPTS
9664861,ESPMI
9573751,ARSNS
1047847,FRAYW
8956827,FRLRT
6707961,CAMRE
9853022,AUCCU
9758650,
8404513,
9703045,QARLF
8996281,MHMAJ
8301204,
9962706,GBBRS
9501394,
8810176,IDKUA
9998341,NOMYR
9702211,PTSIE
7373731,
9141807,MATNG
8649424,ITMAZ
9452268,CYPYR
9798868,USBPT
9686003,RUMMK
8706789,DKSKA
9379155,MGTOA
7389194,
1117264,TZZNZ
7514452,
9714111,GBTYN
9041435,AESHJ
7600017,SDPZU
7371367,EGDMT
9490442,
9577070,USLGB
9589968,USMOB
9039925,ESALC
9417701,GBPTL
8515037,SEOEN
8113293,
1127659,IDSUB
8017607,
9637179,NLAMS
9055175,SDPZU
6914277,TWKHH
8832588,RUNVS
9695315,
9549944,MXCME
9428140,JPKWS
9459967,MACAS
9338864,MXLZC
9579808,
9516492,GNKMC
9529035,FRAYW
9907811,NLAMS
1064405,IDMAK
9569073,KZBTN
9673783,OMSOH
8618023,
9347504,USHOU
9935478,COBAL
9733909,SEOEN
9192301,
9801940,NGIMA
9648312,GHTEM
8427840,
6828882,NOREE
7393884,TRNEM
9591571,
9331309,
9877444,USKDC
9215359,
1045215,NLRTM
8654998,MYPEN
8120698,
1216905,USMSY
1017141,CNZAP
2821654,ESCBL
9426087,TWTXG
9917957,
9368883,INKAK
9704154,
8785498,
9097367,MHMAJ
8654352,ESCAR
9238026,PLSZZ
8311027,
1108342,SEOEN
9438729,CNWEI
7510834,CAQUE
7923926,VNVUT
8903662,ARBUE
8603016,
8909343,SEAGE
9961714,NLMOE
9858759,BLSBH
9509126,EGPSD
1062524,OMSHI
9139799,IDKUA
8755479,
9287455,CNJGY
9650092,
9638068,JPYOK
8711277,NOREE
8526684,BETER
1025227,USVOW
9951599,
7208572,NZAKL
6804408,PLNOW
7600378,COBAL
9780586,GBIMM
9075008,SEORX
8856754,USDUT
9291119,
8771174,USCRP
8684785,
9595591,BRSPB
8306395,SGJUR
9001148,
9497488,CNCFD
9337652,THLCH
9693654,
8808135,
9554327,AUGEX
9166194,ITPRR
9892779,BEANR
9460356,KRPUS
9631072,DKSKA
9608829,
8701026,ESCEL
8739401,
9181314,
9996276,
9702144,MYXPQ
8120648,
9833694,JPTMK
8874495,KZAAU
8318386,
9935301,
8747719,
9054896,
9512783,PLSZZ
9403504,SGJUR
1030870,SGJUR
9698161,QADOH
9624017,INKRI
9370525,BEANR
8312409,
9139373,SEOEN
9940227,
9955416,TWKHH
8667048,RUVVO
9516507,CNSHA
9582427,CAPRR
9146194,
8404472,NLIJM
1038743,CAVAN
7229459,
7006194,SESTO
9513751,USFPO
1067299,
9651060,
9592367,JPYOK
8432845,NLMAK
9274329,NLRTM
9758868,SGJUR
9044217,
8000525,
9387085,SGJUR
8517554,
9343338,
9657088,KRMAS
8600909,CDBOA
7015494,
9164823,IDJPU
9411147,CNZSN
9435064,CNZOS
9765079,ESHUV
1144554,JPASA
9488176,NOSAX
9567520,
1058913,FRARR
9404912,SEOEN
7029201,EGSCN
7806714,
9213428,NLHAR
9679244,BRSPB
9969546,HRSPU
9350680,FRIRK
9100798,
8105662,
9384033,PACTB
9411795,NOJOS
8516603,INBOM
7509495,ARROS
9156981,
9243239,
9300398,CAVAN
9745615,NOHRI
9523213,BRITQ
6812625,PLKOL
8635796,NOREE
9499838,TRMER
8401389,
9088639,NOREE
9255775,GBLIV
8810360,
9053634,
9182746,NOREE
9466518,CNSHA
9884174,INDAH
9523548,GBABD
8959295,ITGOA
1080069,CNJNZ
9306495,TRYAL
9252929,BEANR
8660947,TRISK
4907878,
9493999,NLRTM
9962108,NOREE
9176814,PHBOS
9765378,GRPIR
9182667,SEOEN
9889382,NLNES
8661848,NLHGS
9968592,SEOEN
9867607,USTSA
9770141,THSGZ
8719487,
9615468,
9145891,FRAYW
9072862,TRMER
9809497,PHNGT
9812755,AUTSV
8503723,GRNAF
9166649,NOREE
9782041,PHCEB
7812854,SEOEN
9822176,TRAMR
8805444,GLJEG
7629245,CAUCL
1088803,
8746739,
9338797,SGJUR
9231810,TRDIL
7038159,
9151656,SEOEN
8678970,
7812529,NOBRV
9492804,CNLYG
9482653,SEOEN
9923243,ESPAS
8801785,SEOEN
8767305,USDZM
8123169,IDKUA
7827548,
9375836,FRBIA
9218662,
9654787,MYTLA
9830604,ESBCN
9002673,SEOEN
9405174,AOSZA
8346618,CNSHA
5039707,
9345374,NLRTM
9177715,SARAR
8311455,GQBSG
9415416,MXTAM
9699828,
9938456,MXESE
9699165,SGJUR
9117662,IDKUA
9325180,AUPKL
9426142,TNGAE
9167370,
9327542,TRBXN
7729368,
9072305,SGJUR
9557056,INBOM
1011264,SEAGE
9570204,IDMAR
8400933,SEOEN
9309708,
9414319,MYTLA
8111087,ECPSJ
9144225,
9975806,
9530307,CNTNJ
8846307,RUNVS
9745706,GBMON
9263112,HKHKG
8929290,RUKOR
1015399,EESKA
9371610,EEAAK
8982670,JPTXD
9014846,
9216054,
1015258,ZACPT
9865570,NOKKN
9069085,CNZOS
9346859,TRALI
8400397,
9458377,AUPHE
8647062,SEKAF
8301137,DKBLA
1082433,IDWED
8820224,NLRTM
9122552,PTPDL
9884112,
9403786,BRRIO
6725004,SEVRN
9694751,AUGLT
9035369,SEKAF
7615945,
9527207,
9802736,MYKUA
9387279,BEZEE
9183439,SEALA
7925558,
7507447,
9764465,ITGOA
9601625,JPKOK
9386110,SGJUR
8725096,RUNVS
8786404,
9673757,
9755414,
9684249,IDJPU
9175731,FRAYW
9796262,ITLIV
9491769,
9636436,JPMIZ
9379399,DOSPM
9921972,CAHAL
9928516,
9099183,DKNBG
9256963,NOHOF
9561564,JPISI
9335068,DJPOD
7813602,
9077288,NOREE
8663999,CNZJG
7700271,
8933679,RUVVO
8879691,
9375850,USNQV
9536117,
7223259,ESCAR
8764212,
9455806,RUNVS
9746798,GBPTL
9945411,CNSHA
9629275,JPNAO
9604251,NOREE
9906532,
8843159,USNBD
9918901,CNXSA
9857420,SEOEN
9461879,INNSA
8125727,IDSUB
8512956,IDKUA
8952871,DKSKA
9292254,SEOEN
9887372,AEDXB
9753296,
7046089,USMKG
2847567,NGANT
7229980,
9412610,RUKZP
8704341,VNVUT
9948645,KRPUS
8986391,DEELS
9996006,FRLAV
7432850,GYGEO
9002752,SEOEN
5075983,USMRH
9363106,AUBEL
9078775,
9102318,SEOEN
9789166,USFPO
9865087,FRANT
9047207,IDJPU
9152466,ROCND
9692404,IRASA
8109008,
7911002,BHAHD
7349754,IDBUR
9354246,INPAV
8734205,IDTAB
8411164,ESGIJ
7229760,MEBIJ
9207120,MXVER
8921963,ESVGO
9628805,SGJUR
9370628,MDGIU
9708954,USHOU
8327090,NOREE
6714811,
9864863,IDAGR
9550072,
9968267,SEFAG
9557642,CNZOS
8613384,
9669859,IDBUR
8981834,SEOEN
9779886,SEALA
9772113,NLELX
9386940,SAYBI
9480162,
7312074,
9877731,HNPCR
9175377,GNDPL
5275997,
9544059,USTIW
9247845,CNZOS
9555412,
9183659,SEALA
9617284,JPASA
9774733,JPMUR
9471264,ESBCN
1076848,RUAZO
9459034,
8978631,USFPO
8200228,
8019368,NOKKN
9865697,DKROD
9211664,AEHZP
8103456,
9531856,
9825180,INBOM
9802827,SEOEN
9984572,MYTPP
9789154,PACTB
9634359,CNDJA
8223775,JPIYM
9195626,BEMRB
9599494,
9699490,SGJUR
1041166,KITRW
9106637,NOREE
9573608,AONTO
9773662,NLELX
9344801,MRNKC
9972452,BRTRM
7713008,ARLPS
9224855,GEPTI
9751901,RUVOG
8743749,
5097345,AUAGS
9544669,NGONN
9657894,AOLAD
9258167,
9460473,JPYOK
9802528,TRMRM
9064449,
9732125,SGJUR
7235018,
9620152,
9312822,
9732747,AUCPN
5093674,ISBIL
9352951,CNQZH
8001191,INBHU
9836610,KRKUV
9081631,
8812942,
9675755,CNZOS
9323429,
9294070,
9213143,
9894595,JPNAO
1027500,CNSHP
8717300,
9523615,
9087752,
9369239,USLAX
1039319,MYKEM
1027639,
7707994,TRNEM
9718571,CNCFD
9309679,BDMGL
9663570,
9002520,
9344942,CNDAL
9072317,NOREE
9255098,
9790177,MXCME
7719222,IDKUA
8635033,USMOB
9317030,
8886462,
9441221,GBMON
9142760,CIABJ
9072422,CNCFD
8981406,USMSY
9214367,NOREE
8985397,
9880879,NLRTM
9330410,MYKEM
8909094,TRALI
8706624,IDKUA
9699220,JPYOK
7628291,
9295098,NOOOS
7343437,
9956496,OMDQM
8978679,
8113384,
7715006,
9158070,ESAVS
8915770,FILAP
9682502,
9107588,INBOM
9742273,LKCMB
9437452,FIAKK
1056343,
9725445,SLFNA
8749262,CNYNT
9802267,INIXY
9996159,
7609295,
9212084,NZAKL
8708074,
1017440,NOREE
9926738,
1026336,JPKAE
9598543,OMSHI
9287209,FRAYW
9359442,SOMGQ
8028149,
8971293,KRPUS
9109718,
9554341,
9933781,MTMLA
9193630,INBHU
9876402,GBMLF
8108614,
9406984,
9127485,
9312365,
9044463,
9496604,AUSYD
8997039,
7706172,
7207138,
9956795,CNCFD
9401386,CNHUN
8417883,CNXIN
8501438,
8746882,MYXPQ
8202020,
1036707,
7433256,
9254991,TWKHH
8313477,
7920259,TRNEM
9608403,OMSOH
8112627,
8884933,TRSSX
9584102,USHOU
7902611,SEGOX
9199309,
9240407,IQUQR
9823546,DZSKK
1161980,CLPUQ
9093799,ARLPM
9728198,SGJUR
9317925,EELIU
9013074,
9519121,JPHTC
8008412,TRIST
9224025,INHZA
9722807,GBFRD
9762613,
9848663,
9860336,SGJUR
7807043,
9738868,CNDJA
9718430,MXRST
9839856,JPTMK
9733454,
9081708,SEOEN
9622227,HKHKG
8990768,USNBD
9192674,
9208186,BRPNG
9865219,JPOSA
9964015,TRNEM
7219193,
9302669,NOREE
6717526,ITNAP
8907149,
7349986,KZBTN
9893101,SGJUR
8126070,
9883728,JPKAE
8417766,
9242077,AEAUH
9368558,BEANR
9535474,KRPUS
8301187,ARLPS
9032123,OMOFC
7435656,TWKHH
9367243,GBEAM
9638496,CNHMN
8404068,CNSHP
9448267,USNYC
9559688,GNCKY
7620598,
8005460,
9144093,NOMSS
9244788,TRKFZ
9647710,USDUT
9985796,IERIN
9193836,
9665152,CNYZH
8808082,IDSUB
1017921,SEOEN
8842806,
5422540,SEGOT
9275878,SEOEN
8853609,NOOOS
9114854,
9638757,ESBCN
1026659,NLAMS
8501529,DEKEL
9349215,DEHAM
8560044,CNNGB
9087960,
9760861,SGJUR
9799329,EEMTU
7048154,USBTR
8706959,
4726987,
8832083,
9633862,KRPUS
9992701,TWKEL
9982732,ESVLG
9113678,
7643174,
9124861,JPAIO
1018248,SGJUR
9086019,IDBDJ
9325427,TRTUZ
7614666,
8313984,
9663582,CNZOS
9626340,MYTPP
1027378,ITSVN
1092804,USYBG
8856259,BEATH
9632741,JPASA
9674921,EGDMT
9433432,SGJUR
8115148,USMSY
7926605,USDUT
9139531,MYXPQ
7043829,MRNDB
9619141,THSGZ
9849253,NLRTM
9778868,VNSDP
9303625,GYGEO
9646754,
7406930,
9267687,INPAV
1066881,ITVVA
9438999,ITTAR
9675523,MXMZT
9462665,AEQWE
9874296,
8836118,
8131348,TRNEM
8579215,CNZOS
8601252,CNJGY
9482237,NGIMA
8319938,
9720873,AEHZP
9646522,CNHUI
9763033,MYKET
7414676,
9191400,VEJOT
9679672,
9874052,
9233612,MYSAM
9582025,RUPKC
9347358,PTOPO
8991047,USNYC
9424417,
9765732,USHOR
9155858,BHAHD
9012290,
9038646,CNTIZ
9199086,NOOOS
8225101,USSEA
8709767,EEPAS
8899562,USSAB
9562063,IDJPU
7915230,
1234268,
9124005,JPOTK
9653111,BRRIO
8756540,MYABU
9901221,KRTYG
9507790,EGDMT
9919333,USQHH
8230364,SEKAF
9186302,NZAKL
5364073,LBBEY
8937962,SEAGE
9181950,
9134672,SEOEN
9599183,AUGLT
9441867,ZADUR
7109336,NOREE
9336282,BRSSO
8916413,ARPBG
9539468,USMSY
8009208,
7900962,TZZNZ
9481245,CNQIN
8515506,USDUT
9283978,BEANR
9233313,
9901946,CAVAN
9187904,INNSA
9394296,THSGZ
9237046,IDLBO
5424990,RUMMK
9819612,
9122057,NOREE
9532018,CNFAN
8349684,
9215000,
9724350,PLNOW
8984733,GRKMI
9664299,BRNTR
9041277,ISDAL
5090282,GRPIR
8765072,
9860556,SGJUR
9433535,
9663075,
8657251,HRTRO
9312262,PTPEN
9117715,CNJGY
9567958,JPMIZ
9040572,NGPHC
9001796,
9007752,NOREE
9767089,
7947154,FOTOR
9185035,NOBJF
8939829,NZWSZ
9482029,JPASA
9397133,AERMC
7434652,NOMAN
8314782,
9700005,NOREE
8828939,SADMM
1060461,ROCND
9996874,TRDIL
9514767,ESCAD
8566309,GFCAY
9851311,EEEHA
9163154,IDTES
9693680,IDJPU
9477268,
1059462,CNQZH
8503838,TRALI
9016337,JPASA
9828871,TWTPE
9899076,
9239587,NLSCI
9872482,DZAAE
8620026,SEAGE
9403372,TNSFA
9353694,CLVAP
9299381,AEKHL
9492763,CNJGY
1119030,
7048013,USDUT
9220615,ITGIT
9903138,MXRST
9361184,DEEDI
9876189,CNJGY
9752199,USGOP
9372274,DEBRV
9565625,
1040461,
8139388,NLMOE
9699385,JPTBT
9030450,ESCAR
9767467,
9595761,SEOEN
1027093,
8881498,GRHYD
9487172,SGJUR
1131636,CNSHD
8880597,PTCNL
9990246,MUPLU
8839562,KRCHA
9969754,ITLOA
9273337,
8649620,CNHHA
8723713,RUKZM
8024260,IDKUA
9932921,
9830862,IDSUB
9215268,BEANR
8840054,CNNTG
6603608,
8302416,
1034280,EESKA
8204559,KRPUS
8839744,
